,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
53,SUN 2,2005-02-06 21:00,英格蘭冠軍聯賽,韋斯咸,卡迪夫城,1.7083,3.3245,4.4394,1.7134,3.3245,4.4117,---,---,---,1.80,3.15,4.00,0.0514,0.0301,0.1159,0.0349,0.2869,0.0646,0.0577,0.0337,0.1260,0.0379,0.2869,0.0650,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,1 , 0,H,
54,SUN 3,2005-02-06 21:30,荷蘭甲組聯賽,阿積士,川迪,1.2388,5.0744,9.3840,1.2382,5.0934,9.4171,---,---,---,1.25,4.80,8.50,0.0221,0.0178,0.3431,0.0676,1.3356,0.1423,0.0252,0.0204,0.3563,0.0700,1.2733,0.1352,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 1,1 , 2,A,
55,SUN 4,2005-02-06 21:30,荷蘭甲組聯賽,華域克,格羅寧根,1.9424,3.2801,3.3834,1.9440,3.2781,3.3829,---,---,---,1.90,3.30,3.40,0.0651,0.0335,0.1311,0.0400,0.2044,0.0604,0.0618,0.0318,0.1314,0.0401,0.2044,0.0604,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,3 , 0,3 , 0,H,
56,SUN 5,2005-02-06 21:30,荷蘭甲組聯賽,烏德勒支,NAC,1.8529,3.3175,3.6540,1.8469,3.3194,3.6806,---,---,---,1.80,3.40,3.65,0.0480,0.0259,0.1137,0.0343,0.2282,0.0625,0.0483,0.0262,0.1156,0.0348,0.2340,0.0636,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,2 , 0,H,
57,SUN 6,2005-02-06 21:30,荷蘭甲組聯賽,維迪斯,洛達,2.0192,3.2680,3.1817,2.0290,3.2617,3.1734,---,---,---,2.05,3.30,3.00,0.0597,0.0296,0.1106,0.0339,0.1395,0.0439,0.0819,0.0403,0.1078,0.0330,0.1392,0.0438,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,2 , 0,3 , 0,H,
58,SUN 7,2005-02-06 22:00,英格蘭超級聯賽,修咸頓,愛華頓,2.5980,3.1309,2.5049,2.5958,3.1301,2.5343,---,---,---,2.40,3.10,2.62,0.1299,0.0500,0.1596,0.0510,0.1257,0.0502,0.1115,0.0430,0.1532,0.0490,0.1339,0.0528,---,---,---,0,1.87,1.97,---,---,---,2.5,2.10,1.65,,,,,,,,1 , 1,2 , 2,D,
59,SUN 8,2005-02-06 22:00,意大利甲組聯賽,阿特蘭大,利禾奴,2.5330,2.8893,2.7391,2.5322,2.9020,2.7402,---,---,---,2.50,3.00,2.55,0.0999,0.0394,0.1389,0.0481,0.1317,0.0481,0.0995,0.0393,0.1432,0.0493,0.1330,0.0485,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,1 , 0,H,
60,SUN 9,2005-02-06 22:00,意大利甲組聯賽,布雷西亞,烏甸尼斯,2.8646,2.8832,2.4272,2.8761,2.8846,2.4278,---,---,---,2.82,2.90,2.35,0.1382,0.0482,0.1161,0.0403,0.0788,0.0325,0.1689,0.0587,0.1172,0.0406,0.0811,0.0334,---,---,---,0,2.12,1.75,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 0,0 , 1,A,
61,SUN 10,2005-02-06 22:00,意大利甲組聯賽,卡利亞里,萊切,1.7102,3.1879,4.8131,1.6706,3.2315,5.0553,---,---,---,1.62,3.30,4.90,0.0899,0.0525,0.2235,0.0701,0.6879,0.1429,0.0638,0.0382,0.2062,0.0638,0.5954,0.1178,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 1,3 , 1,H,
62,SUN 11,2005-02-06 22:00,意大利甲組聯賽,基爾禾,墨西拿,1.9192,2.9499,4.0273,1.9195,2.9467,4.0471,---,---,---,1.95,2.75,4.10,0.0786,0.0410,0.0978,0.0332,0.3325,0.0826,0.0766,0.0399,0.0985,0.0334,0.3714,0.0918,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,1 , 0,H,
63,SUN 12,2005-02-06 22:00,意大利甲組聯賽,帕爾馬,國際米蘭,3.6993,2.9560,2.0009,3.7406,2.9983,1.9871,---,---,---,3.65,3.00,1.95,0.2723,0.0736,0.1336,0.0452,0.0701,0.0350,0.3523,0.0942,0.3877,0.1293,0.0741,0.0373,---,---,---,+0.5,1.75,1.95,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,2 , 2,D,
64,SUN 13,2005-02-06 22:00,意大利甲組聯賽,里賈納,錫耶納,1.8017,3.0011,4.5954,1.8129,2.9887,4.6023,---,---,---,1.90,2.90,4.00,0.0849,0.0471,0.1263,0.0421,0.3610,0.0786,0.0829,0.0457,0.1222,0.0409,0.3857,0.0838,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 2,3 , 3,D,
65,SUN 14,2005-02-06 22:00,意大利甲組聯賽,羅馬,博洛尼亞,1.5769,3.3054,5.7828,1.5788,3.3136,5.8418,---,---,---,1.62,3.30,5.00,0.0488,0.0310,0.1565,0.0473,0.5451,0.0943,0.0507,0.0321,0.1594,0.0481,0.5798,0.0993,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 1,D,
66,SUN 15,2005-02-06 22:00,德國乙組聯賽,奧厄,格雷特霍夫,2.4717,3.1298,2.5617,2.4717,3.1298,2.5617,---,---,---,2.35,3.30,2.55,0.0799,0.0323,0.1348,0.0431,0.0718,0.0280,0.0799,0.0323,0.1348,0.0431,0.0718,0.0280,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,2 , 0,2 , 1,H,
67,SUN 16,2005-02-06 22:00,德國乙組聯賽,艾福特,艾遜,1.9731,3.2028,3.3998,1.9731,3.2028,3.3998,---,---,---,2.00,3.20,3.25,0.0761,0.0386,0.0863,0.0269,0.1893,0.0557,0.0761,0.0386,0.0863,0.0269,0.1893,0.0557,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,1 , 1,D,
68,SUN 17,2005-02-06 22:00,德國乙組聯賽,卡爾斯魯厄,亞琛,2.4929,3.1402,2.5408,2.4883,3.1419,2.5444,---,---,---,2.45,3.30,2.42,0.0728,0.0292,0.1324,0.0422,0.0986,0.0388,0.0707,0.0284,0.1344,0.0428,0.1010,0.0397,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,0 , 1,A,
69,SUN 18,2005-02-06 22:00,德國乙組聯賽,基拿,1860慕尼黑,2.3008,3.1367,2.7725,2.3008,3.1385,2.7698,---,---,---,2.20,3.25,2.75,0.0713,0.0310,0.1231,0.0392,0.1106,0.0399,0.0713,0.0310,0.1254,0.0400,0.1043,0.0376,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,2 , 2,D,
70,SUN 19,2005-02-06 22:00,德國乙組聯賽,安達赫治,艾倫,1.9928,3.2245,3.3205,1.9853,3.2270,3.3355,---,---,---,1.90,3.30,3.40,0.0705,0.0354,0.1297,0.0402,0.2144,0.0646,0.0671,0.0338,0.1293,0.0401,0.2092,0.0627,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,2 , 0,2 , 1,H,
71,SUN 20,2005-02-07 00:00,西班牙甲組聯賽,阿爾巴塞特,薩拉戈薩,2.2845,3.1352,2.8649,2.2806,3.1388,2.8704,---,---,---,2.20,3.10,2.90,0.0750,0.0328,0.1154,0.0368,0.1634,0.0570,0.0720,0.0316,0.1148,0.0366,0.1603,0.0558,---,---,---,0/-0.5,1.90,1.94,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,2 , 1,H,
72,SUN 21,2005-02-07 00:00,西班牙甲組聯賽,貝迪斯,奧沙辛拿,1.7567,3.2755,4.3169,1.7565,3.2755,4.3211,---,---,---,1.70,3.30,4.35,0.0531,0.0302,0.0968,0.0295,0.2932,0.0679,0.0527,0.0300,0.0968,0.0295,0.2963,0.0686,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,2 , 1,3 , 1,H,
73,SUN 22,2005-02-07 00:00,西班牙甲組聯賽,基達菲,紐文西亞,1.7063,3.3431,4.5616,1.7062,3.3437,4.5635,---,---,---,1.72,3.20,4.35,0.0443,0.0260,0.1076,0.0322,0.3018,0.0662,0.0438,0.0257,0.1072,0.0320,0.3009,0.0659,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,1 , 0,H,
74,SUN 23,2005-02-07 00:00,西班牙甲組聯賽,利雲特,西維爾,2.5022,3.0966,2.6005,2.5045,3.0941,2.6020,---,---,---,2.25,3.10,2.80,0.0974,0.0389,0.1364,0.0440,0.1006,0.0387,0.0998,0.0399,0.1351,0.0437,0.1002,0.0385,---,---,---,0/-0.5,1.97,1.85,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 1,0 , 3,A,
75,SUN 24,2005-02-07 00:00,西班牙甲組聯賽,馬拉加,馬略卡,2.0182,3.1915,3.3632,2.0193,3.1876,3.3685,---,---,---,2.00,3.10,3.35,0.0957,0.0474,0.0825,0.0259,0.1942,0.0577,0.0974,0.0482,0.0851,0.0267,0.1929,0.0573,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,0 , 0,D,
76,SUN 25,2005-02-07 00:00,西班牙甲組聯賽,維拉利爾,桑坦德,1.4721,3.6520,6.6056,1.4650,3.6684,6.7067,---,---,---,1.40,3.75,7.00,0.0415,0.0282,0.1935,0.0530,0.8895,0.1347,0.0401,0.0274,0.1973,0.0538,0.9262,0.1381,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,0 , 1,2 , 1,H,
77,SUN 26,2005-02-07 00:05,英格蘭超級聯賽,車路士,曼城,1.2354,5.0468,10.6071,1.2361,5.1083,10.7883,---,---,---,1.18,5.25,12.00,0.0310,0.0251,0.3509,0.0695,1.3456,0.1269,0.0381,0.0308,0.4529,0.0887,1.4350,0.1330,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,0 , 0,D,
78,SUN 27,2005-02-07 00:30,德國甲組聯賽,慕遜加柏,弗賴堡,1.6060,3.4888,5.0723,1.5989,3.4990,5.1189,---,---,---,1.62,3.50,4.50,0.0473,0.0294,0.1615,0.0463,0.4642,0.0915,0.0427,0.0267,0.1605,0.0459,0.4625,0.0903,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,2 , 1,3 , 2,H,
79,SUN 28,2005-02-07 00:30,德國甲組聯賽,禾夫斯堡,雲達不來梅,2.4076,3.1937,2.6306,2.4876,3.1846,2.5666,---,---,---,2.60,3.30,2.30,0.1145,0.0476,0.1601,0.0501,0.0920,0.0350,0.1501,0.0603,0.1563,0.0491,0.1118,0.0436,---,---,---,0/+0.5,1.85,2.00,---,---,---,2.5,1.45,2.55,,,,,,,,1 , 0,2 , 3,A,
80,SUN 29,2005-02-07 02:00,西班牙甲組聯賽,拉科魯尼亞,畢爾包,2.4383,3.1376,2.7040,1.9743,3.2086,3.4993,---,---,---,2.05,3.10,3.20,0.3181,0.1305,0.1407,0.0449,0.5136,0.1899,0.1689,0.0856,0.1027,0.0320,0.3185,0.0910,---,---,---,-0.5,2.05,1.70,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 0,1 , 1,D,
81,SUN 30,2005-02-07 03:30,意大利甲組聯賽,AC米蘭,拉素,1.3527,4.0522,8.2607,1.3465,4.1300,8.4176,---,---,---,1.33,3.85,9.00,0.0454,0.0336,0.4138,0.1021,0.9532,0.1154,0.0455,0.0338,0.4568,0.1106,1.0922,0.1298,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,0 , 0,2 , 1,H,
82,SUN 31,2005-02-07 04:00,西班牙甲組聯賽,巴塞隆拿,馬德里體育會,1.3535,4.1147,8.0422,1.3525,4.1236,8.0848,---,---,---,1.33,3.90,8.75,0.0393,0.0290,0.2235,0.0543,0.8750,0.1088,0.0387,0.0286,0.2295,0.0557,0.8940,0.1106,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 1,0 , 2,A,
83,SUN 32,2005-02-07 04:00,法國甲組聯賽,巴黎聖日耳門,朗斯,1.7190,3.1114,4.8658,1.7244,3.1009,4.8668,---,---,---,1.80,2.80,4.80,0.0390,0.0227,0.1317,0.0423,0.3565,0.0733,0.0442,0.0256,0.1184,0.0382,0.3763,0.0773,,,,,,,---,---,---,2.5,2.33,1.53,,,,,,,,0 , 1,0 , 2,A,
84,MON 1,2005-02-08 03:15,德國乙組聯賽,貝豪森,特雷斯登,1.7616,3.3032,4.0665,1.7621,3.3153,4.0674,---,---,---,1.70,3.45,4.10,0.0519,0.0295,0.1218,0.0369,0.2549,0.0627,0.0546,0.0310,0.1533,0.0462,0.2611,0.0642,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,2 , 1,H,
85,WED 1,2005-02-09 18:30,世盃外圍賽,日本,北韓,1.3200,4.2500,7.8125,1.3200,4.2500,7.8125,---,---,---,1.28,4.20,9.50,0.0342,0.0259,0.3156,0.0743,0.6684,0.0856,0.0342,0.0259,0.3156,0.0743,0.6684,0.0856,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,2 , 1,H,
86,WED 2,2005-02-09 18:45,世盃外圍賽,烏茲別克,沙特阿拉伯,---,---,---,2.10,3.10,3.10,,,,,,,/,,/,,/,,/,,/,,/,,---,---,---,0/-0.5,1.80,2.05,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,1 , 1,D,
87,WED 3,2005-02-09 19:05,世盃外圍賽,南韓,科威特,1.3877,3.8538,6.9462,1.3838,3.8769,6.9923,---,---,---,1.40,3.70,7.00,0.0402,0.0290,0.1587,0.0412,0.5472,0.0788,0.0412,0.0298,0.1836,0.0473,0.5061,0.0724,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,2 , 0,H,
88,WED 4,2005-02-09 23:00,世盃外圍賽,馬其頓,安道爾,---,---,---,1.10,6.25,17.00,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,0 , 0,0 , 0,D,
89,WED 5,2005-02-09 23:35,世盃外圍賽,巴林,伊朗,2.3800,3.0850,2.6200,2.3900,3.0750,2.6150,---,---,---,2.50,3.20,2.45,0.0781,0.0328,0.0709,0.0230,0.1122,0.0428,0.0735,0.0307,0.0750,0.0244,0.1074,0.0411,---,---,---,0,2.00,1.85,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 0,0 , 0,D,
90,WED 6,2005-02-10 00:00,國際賽,斯洛文尼亞,捷克,2.9674,3.1009,2.1844,2.9841,3.0897,2.1824,---,---,---,3.00,3.20,2.10,0.1265,0.0426,0.0884,0.0285,0.0822,0.0376,0.1225,0.0411,0.0873,0.0282,0.0701,0.0321,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 1,0 , 3,A,
91,WED 7,2005-02-10 02:00,國際賽,馬爾他,挪威,11.4839,5.5048,1.1787,11.4839,5.5048,1.1787,---,---,---,10.00,5.25,1.20,1.2475,0.1086,0.3201,0.0582,0.0221,0.0188,1.2475,0.1086,0.3201,0.0582,0.0221,0.0188,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 0,0 , 3,A,
92,WED 9,2005-02-10 02:45,世盃外圍賽,阿爾巴尼亞,烏克蘭,3.5696,3.2471,1.8864,3.6143,3.2579,1.8704,---,---,---,3.90,3.20,1.80,0.2410,0.0675,0.0945,0.0291,0.0733,0.0389,0.2345,0.0649,0.1083,0.0333,0.0704,0.0376,,,,,,,---,---,---,2.5,2.18,1.60,,,,,,,,0 , 1,0 , 2,A,
93,WED 10,2005-02-10 03:00,國際賽,波蘭,白俄羅斯,1.4979,3.5091,6.0697,1.4964,3.5242,6.0848,---,---,---,1.57,3.40,5.20,0.0490,0.0327,0.1530,0.0436,0.4794,0.0790,0.0482,0.0322,0.1562,0.0443,0.4525,0.0744,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 3,A,
94,WED 11,2005-02-10 03:30,世盃外圍賽,希臘,丹麥,2.1756,3.0609,3.0478,2.1672,3.0672,3.0697,---,---,---,2.25,3.10,2.82,0.0641,0.0295,0.0747,0.0244,0.1298,0.0426,0.0703,0.0324,0.0777,0.0253,0.1421,0.0463,---,---,---,0/-0.5,2.12,1.75,---,---,---,2.5,2.30,1.55,,,,,,,,2 , 1,2 , 1,H,
95,WED 12,2005-02-10 03:30,世盃外圍賽,千里達,美國,5.0381,3.4262,1.5781,5.0619,3.4310,1.5757,---,---,---,5.50,3.40,1.53,0.3518,0.0698,0.1201,0.0351,0.0470,0.0298,0.3651,0.0721,0.1210,0.0353,0.0471,0.0299,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 2,A,
96,WED 13,2005-02-10 03:30,國際賽,愛爾蘭,葡萄牙,2.3628,3.1266,2.6950,2.3634,3.1172,2.7044,---,---,---,2.40,3.20,2.55,0.0454,0.0192,0.0960,0.0307,0.0813,0.0302,0.0443,0.0188,0.0932,0.0299,0.0860,0.0318,---,---,---,0,1.82,2.02,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,1 , 0,H,
97,WED 14,2005-02-10 03:45,國際賽,英格蘭,荷蘭,2.1403,3.1097,3.1079,2.1479,3.0976,3.1155,---,---,---,2.20,3.10,2.85,0.0697,0.0326,0.0991,0.0319,0.1569,0.0505,0.0730,0.0340,0.0891,0.0288,0.1599,0.0513,---,---,---,0/-0.5,1.87,1.97,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,0 , 0,D,
98,WED 15,2005-02-10 03:45,國際賽,德國,阿根廷,2.4903,3.0818,2.5824,2.4888,3.0803,2.5839,---,---,---,2.55,3.20,2.40,0.1009,0.0405,0.1079,0.0350,0.0749,0.0290,0.0989,0.0397,0.1066,0.0346,0.0747,0.0289,---,---,---,0,1.93,1.90,---,---,---,2.5,2.10,1.65,,,,,,,,2 , 1,2 , 2,D,
99,WED 16,2005-02-10 04:00,國際賽,法國,瑞典,1.6041,3.2984,5.3806,1.6103,3.2922,5.3494,---,---,---,1.72,3.20,4.40,0.0415,0.0259,0.0667,0.0202,0.4677,0.0869,0.0475,0.0295,0.0614,0.0186,0.4753,0.0889,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 1,1 , 1,D,
100,WED 17,2005-02-10 04:00,國際賽,意大利,俄羅斯,1.5115,3.4061,6.2394,1.5082,3.4167,6.2697,---,---,---,1.45,3.45,7.00,0.0239,0.0158,0.1179,0.0346,0.5318,0.0852,0.0287,0.0190,0.1210,0.0354,0.5593,0.0892,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,2 , 0,H,
101,WED 18,2005-02-10 04:00,國際賽,北愛爾蘭,加拿大,1.9268,3.2065,3.4758,1.9268,3.2065,3.4758,---,---,---,2.00,3.10,3.30,0.0757,0.0393,0.0738,0.0230,0.2372,0.0682,0.0757,0.0393,0.0738,0.0230,0.2372,0.0682,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 1,0 , 1,A,
102,WED 19,2005-02-10 04:00,國際賽,威爾斯,匈牙利,1.8576,3.2303,3.7615,1.8700,3.2348,3.7161,---,---,---,2.10,3.20,3.00,0.0528,0.0284,0.0425,0.0132,0.1909,0.0507,0.0604,0.0323,0.0557,0.0172,0.2194,0.0590,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,2 , 0,H,
103,WED 20,2005-02-10 04:45,世盃外圍賽,西班牙,聖馬力諾,---,---,---,1.01,8.50,60.00,,,,,,,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,4.5,1.80,1.90,,,,,,,,3 , 0,5 , 0,H,
104,WED 21,2005-02-10 08:00,世盃外圍賽,巴拿馬,危地馬拉,2.0365,3.1559,3.1376,2.0365,3.1559,3.1376,---,---,---,2.10,3.15,3.00,0.0439,0.0216,0.0802,0.0254,0.1285,0.0409,0.0439,0.0216,0.0802,0.0254,0.1285,0.0409,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,0 , 0,D,
105,WED 22,2005-02-10 10:00,世盃外圍賽,哥斯達黎加,墨西哥,3.0215,3.1250,2.1275,3.0115,3.1250,2.1300,---,---,---,3.10,3.15,2.05,0.1828,0.0605,0.0733,0.0235,0.1178,0.0554,0.1621,0.0538,0.0733,0.0235,0.1042,0.0489,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 2,1 , 2,A,
106,FRI 1,2005-02-12 02:00,德國乙組聯賽,亞琛,安達赫治,1.5443,3.5554,5.3821,1.5171,3.5839,5.6489,---,---,---,1.48,3.70,5.60,0.0235,0.0152,0.1121,0.0315,0.2646,0.0492,0.0419,0.0276,0.1559,0.0435,0.5547,0.0982,,,,,,,---,---,---,2.5,1.57,2.25,,,,,,,,1 , 2,2 , 3,A,
107,FRI 2,2005-02-12 02:00,德國乙組聯賽,特雷斯登,法蘭克福,2.6200,3.1893,2.3950,2.6521,3.1839,2.3754,---,---,---,2.60,3.30,2.30,0.0897,0.0342,0.0838,0.0263,0.0887,0.0370,0.1150,0.0434,0.0867,0.0272,0.1071,0.0451,---,---,---,0,2.07,1.78,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,2 , 1,H,
108,FRI 3,2005-02-12 02:00,德國乙組聯賽,奧柏侯遜,科特布斯,1.9539,3.2329,3.4307,1.9564,3.2418,3.4089,---,---,---,1.90,3.30,3.40,0.0545,0.0279,0.0737,0.0228,0.1319,0.0384,0.0563,0.0288,0.0586,0.0181,0.1289,0.0378,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 1,A,
109,FRI 4,2005-02-12 03:00,荷蘭甲組聯賽,格羅寧根,維迪斯,2.3238,3.2769,2.6358,2.3238,3.2769,2.6358,---,---,---,2.40,3.25,2.50,0.0952,0.0410,0.0869,0.0265,0.0976,0.0370,0.0952,0.0410,0.0869,0.0265,0.0976,0.0370,---,---,---,0,1.83,2.01,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 0,0 , 0,D,
110,FRI 5,2005-02-12 03:45,法國足總盃,尼斯,蘭斯,1.4956,3.4380,6.4740,1.4956,3.4380,6.4740,---,---,---,1.52,3.35,6.00,0.0259,0.0173,0.1080,0.0314,0.5694,0.0880,0.0259,0.0173,0.1080,0.0314,0.5694,0.0880,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,1 , 1,D,
111,SAT 1,2005-02-12 20:45,英格蘭超級聯賽,愛華頓,車路士,4.4538,3.2359,1.7660,4.4766,3.2383,1.7636,---,---,---,4.80,3.20,1.67,0.4581,0.1029,0.1353,0.0418,0.0623,0.0353,0.4709,0.1052,0.1333,0.0412,0.0652,0.0370,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,0 , 1,A,
112,SAT 2,2005-02-12 22:30,德國甲組聯賽,多蒙特,波琴,1.5620,3.5224,5.4546,1.5554,3.5427,5.5055,---,---,---,1.60,3.50,4.75,0.0529,0.0339,0.1799,0.0511,0.4403,0.0807,0.0509,0.0327,0.1968,0.0555,0.4588,0.0833,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,1 , 0,1 , 0,H,
113,SAT 3,2005-02-12 22:30,德國甲組聯賽,弗賴堡,漢諾威,2.3587,3.1904,2.7137,2.3563,3.1906,2.7239,---,---,---,2.20,3.30,2.75,0.1053,0.0446,0.1618,0.0507,0.1711,0.0630,0.1063,0.0451,0.1603,0.0502,0.1726,0.0634,---,---,---,0/-0.5,2.08,1.78,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 0,D,
114,SAT 4,2005-02-12 22:30,德國甲組聯賽,漢堡,史特加,2.2817,3.2033,2.8071,2.2724,3.2068,2.8282,---,---,---,2.20,3.35,2.70,0.0897,0.0393,0.1699,0.0530,0.1296,0.0462,0.0943,0.0415,0.1679,0.0523,0.1470,0.0520,---,---,---,0/-0.5,1.88,1.97,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 1,2 , 1,H,
115,SAT 5,2005-02-12 22:30,德國甲組聯賽,哈化柏林,紐倫堡,1.5898,3.4943,5.2017,1.5764,3.5222,5.3114,---,---,---,1.60,3.45,4.80,0.0565,0.0356,0.1963,0.0562,0.5141,0.0988,0.0593,0.0376,0.2093,0.0594,0.5639,0.1062,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 0,2 , 1,H,
116,SAT 6,2005-02-12 22:30,德國甲組聯賽,凱沙羅頓,羅斯托克,1.5389,3.5832,5.6383,1.5234,3.5898,5.7713,---,---,---,1.53,3.50,5.50,0.0623,0.0405,0.2351,0.0656,0.6798,0.1206,0.0605,0.0397,0.2047,0.0570,0.6624,0.1148,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 0,2 , 1,H,
117,SAT 7,2005-02-12 22:30,德國甲組聯賽,史浩克04,禾夫斯堡,1.5566,3.5502,5.4166,1.5548,3.5551,5.4522,---,---,---,1.50,3.60,5.60,0.0491,0.0316,0.1949,0.0549,0.4141,0.0764,0.0487,0.0313,0.2019,0.0568,0.4469,0.0820,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,2 , 0,3 , 0,H,
118,SAT 8,2005-02-12 22:30,德國甲組聯賽,雲達不來梅,慕遜加柏,1.5492,3.5648,5.4740,1.5466,3.5729,5.4963,---,---,---,1.57,3.50,5.00,0.0413,0.0267,0.2140,0.0600,0.4188,0.0765,0.0405,0.0262,0.2229,0.0624,0.4163,0.0757,,,,,,,---,---,---,2.5,1.57,2.25,,,,,,,,1 , 0,2 , 0,H,
119,SAT 9,2005-02-12 23:00,英格蘭超級聯賽,伯明翰,利物浦,3.1847,3.1477,2.1370,3.1870,3.1415,2.1364,---,---,---,3.20,3.10,2.05,0.2485,0.0780,0.1265,0.0402,0.0835,0.0391,0.2440,0.0766,0.1338,0.0426,0.0849,0.0397,---,---,---,0/+0.5,1.90,1.95,---,---,---,2.5,2.02,1.70,,,,,,,,2 , 0,2 , 0,H,
120,SAT 10,2005-02-12 23:00,英格蘭超級聯賽,布力般流浪,諾域治,1.7794,3.2449,4.3617,1.7749,3.2453,4.3907,---,---,---,1.80,3.10,4.00,0.0549,0.0308,0.1507,0.0464,0.4635,0.1063,0.0549,0.0309,0.1510,0.0465,0.4903,0.1117,---,---,---,-0.5,1.80,2.05,---,---,---,2.5,2.10,1.65,,,,,,,,2 , 0,3 , 0,H,
121,SAT 11,2005-02-12 23:00,英格蘭超級聯賽,樸茨茅夫,阿士東維拉,2.2257,3.1569,2.9921,2.2262,3.1552,2.9930,---,---,---,2.25,3.10,2.82,0.0898,0.0404,0.1483,0.0470,0.1379,0.0461,0.0921,0.0414,0.1478,0.0468,0.1402,0.0468,---,---,---,0/-0.5,2.05,1.80,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 1,1 , 2,A,
122,SAT 12,2005-02-12 23:00,英格蘭足總盃,富咸,打比郡,1.6192,3.4436,4.9474,1.6176,3.4492,4.9581,---,---,---,1.62,3.30,5.00,0.0633,0.0391,0.1663,0.0483,0.4397,0.0889,0.0637,0.0394,0.1703,0.0494,0.4616,0.0931,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,2 , 2,D,
