,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AV角球數,,,,,BA賽果HAD,BB賠率
125,SAT 16,2008-01-19 23:00,英格蘭冠軍聯賽,斯肯索普,狼隊,2.6109,3.1712,2.4806,2.5938,3.1625,2.5217,---,---,---,2.50,3.10,2.50,0.0880,0.0337,0.1363,0.0430,0.0904,0.0364,0.0875,0.0337,0.1313,0.0415,0.1308,0.0519,---,---,---,0,1.86,1.98,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 1,0 , 2,A,
126,SAT 17,2008-01-19 23:00,英格蘭冠軍聯賽,史篤城,普雷斯頓,1.7391,3.3473,4.3777,1.8151,3.2908,4.1168,---,---,---,1.85,3.25,3.65,0.0887,0.0510,0.1261,0.0377,0.3559,0.0813,0.1451,0.0799,0.1174,0.0357,0.3876,0.0942,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,2 , 0,3 , 1,H,
127,SAT 18,2008-01-19 23:00,英格蘭冠軍聯賽,西布朗,卡迪夫城,1.6516,3.4501,4.8235,1.6512,3.4791,4.8419,---,---,---,1.62,3.50,4.60,0.0519,0.0315,0.1569,0.0455,0.2825,0.0586,0.0538,0.0326,0.1840,0.0529,0.2628,0.0543,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 2,3 , 3,D,
128,SAT 19,2008-01-19 23:00,英格蘭甲組聯賽,般尼茅夫,修安聯,2.5525,3.1722,2.5056,2.5694,3.1806,2.5003,---,---,---,2.55,3.20,2.40,0.0968,0.0379,0.1133,0.0357,0.0711,0.0284,0.1061,0.0413,0.1214,0.0382,0.0756,0.0302,---,---,---,0,1.99,1.85,---,---,---,2.5,1.88,1.82,,,,,,,,0 , 3,1 , 4,A,
129,SAT 20,2008-01-19 23:00,英格蘭甲組聯賽,白禮頓,哈特斯菲爾德,1.9915,3.2313,3.3954,1.9901,3.2468,3.4083,---,---,---,2.05,3.25,3.05,0.0595,0.0299,0.1075,0.0333,0.1795,0.0529,0.0593,0.0298,0.1392,0.0429,0.1845,0.0541,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 1,D,
130,SAT 21,2008-01-19 23:00,英格蘭甲組聯賽,布里斯托流浪,華素爾,2.4583,3.1668,2.6056,2.4294,3.1685,2.6507,---,---,---,2.20,3.10,2.90,0.0663,0.0270,0.1126,0.0355,0.1025,0.0393,0.0716,0.0295,0.1174,0.0371,0.1538,0.0580,---,---,---,0/-0.5,1.98,1.86,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 1,1 , 1,D,
131,SAT 22,2008-01-19 23:00,英格蘭甲組聯賽,卡素爾,克魯,1.5824,3.5089,5.2885,1.5638,3.5683,5.4572,---,---,---,1.57,3.50,5.00,0.0353,0.0223,0.1667,0.0475,0.4430,0.0838,0.0431,0.0276,0.2475,0.0694,0.5381,0.0986,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 0,H,
132,SAT 23,2008-01-19 23:00,英格蘭甲組聯賽,基寧咸,諾咸頓,1.9420,3.2435,3.5393,1.9263,3.2520,3.5966,---,---,---,1.90,3.20,3.50,0.0551,0.0284,0.1218,0.0376,0.1731,0.0489,0.0582,0.0302,0.1241,0.0381,0.2002,0.0557,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 1,0 , 1,A,
133,SAT 24,2008-01-19 23:00,英格蘭甲組聯賽,列斯聯,唐卡士打,1.7413,3.3374,4.3053,1.7780,3.3263,4.1639,---,---,---,1.80,3.30,3.80,0.0705,0.0405,0.1165,0.0349,0.2443,0.0567,0.0922,0.0519,0.1264,0.0380,0.2325,0.0558,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 1,0 , 1,A,
134,SAT 25,2008-01-19 23:00,英格蘭甲組聯賽,奧連特,盧頓,1.6139,3.4733,5.0196,1.6598,3.4660,4.7296,---,---,---,1.70,3.30,4.30,0.0485,0.0301,0.1490,0.0429,0.3487,0.0695,0.0870,0.0524,0.1425,0.0411,0.3534,0.0747,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 0,2 , 1,H,
135,SAT 26,2008-01-19 23:00,英格蘭甲組聯賽,米禾爾,燦美爾,2.1321,3.1965,3.0844,2.1244,3.2039,3.1237,---,---,---,2.15,3.20,2.90,0.0554,0.0260,0.1117,0.0349,0.1862,0.0604,0.0606,0.0285,0.1257,0.0392,0.1887,0.0604,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,0 , 1,A,
136,SAT 27,2008-01-19 23:00,英格蘭甲組聯賽,史雲斯,維爾港,1.3608,4.1468,7.7340,1.3717,4.1335,7.5301,---,---,---,1.40,3.85,6.75,0.0357,0.0262,0.2501,0.0603,0.6905,0.0893,0.0424,0.0309,0.2247,0.0544,0.5734,0.0761,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 0,2 , 0,H,
137,SAT 28,2008-01-19 23:00,英格蘭甲組聯賽,史雲頓,諾定咸森林,2.7648,3.1913,2.3158,2.7745,3.2071,2.3104,---,---,---,2.75,3.20,2.25,0.0972,0.0352,0.1142,0.0358,0.0567,0.0245,0.1037,0.0374,0.1493,0.0465,0.0497,0.0215,---,---,---,0/+0.5,1.84,2.00,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 0,2 , 1,H,
138,SAT 29,2008-01-19 23:00,英格蘭甲組聯賽,伊奧維,奧咸,2.3151,3.1764,2.7834,2.3304,3.1699,2.7831,---,---,---,2.25,3.10,2.80,0.1047,0.0452,0.1102,0.0347,0.1026,0.0369,0.1079,0.0463,0.1052,0.0332,0.1101,0.0396,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 0,0 , 0,D,
139,SAT 30,2008-01-19 23:00,蘇格蘭超級聯賽,些路迪,基爾馬諾克,1.1838,5.7516,12.1471,1.1813,5.8707,12.7281,---,---,---,1.15,5.50,14.00,0.0260,0.0220,0.5137,0.0893,2.1989,0.1810,0.0229,0.0194,0.6550,0.1116,3.2628,0.2563,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,0 , 0,1 , 0,H,
140,SAT 31,2008-01-19 23:00,蘇格蘭超級聯賽,登地聯,鴨巴甸,2.2997,3.2060,2.8130,2.3103,3.2252,2.7999,---,---,---,2.30,3.20,2.68,0.0700,0.0304,0.1027,0.0320,0.1033,0.0367,0.0713,0.0309,0.1308,0.0406,0.0853,0.0305,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,0 , 0,3 , 0,H,
141,SAT 32,2008-01-19 23:00,蘇格蘭超級聯賽,基特拿,福爾柯克,3.9247,3.3090,1.8420,3.9745,3.3217,1.8321,---,---,---,3.80,3.35,1.78,0.3587,0.0914,0.1038,0.0314,0.0674,0.0366,0.3609,0.0908,0.1173,0.0353,0.0591,0.0323,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 0,2 , 0,H,
142,SAT 33,2008-01-19 23:00,蘇格蘭超級聯賽,聖美倫,馬瑟韋爾,2.8118,3.1974,2.3115,2.8581,3.2172,2.2870,---,---,---,2.65,3.20,2.30,0.1267,0.0451,0.0938,0.0293,0.0860,0.0372,0.2112,0.0739,0.1094,0.0340,0.1714,0.0750,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,2 , 1,3 , 1,H,
143,SAT 34,2008-01-20 00:00,葡萄牙盃,賓菲加,費倫斯,1.1364,6.3445,13.3089,1.1385,6.3319,13.2715,---,---,---,1.15,5.40,15.00,0.0223,0.0196,0.5276,0.0832,2.1731,0.1633,0.0243,0.0213,0.5239,0.0827,2.0368,0.1535,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,0 , 0,1 , 0,H,
144,SAT 35,2008-01-20 00:00,葡萄牙盃,塞圖巴爾,利亞拿,1.5251,3.5717,5.7146,1.5563,3.5328,5.5209,---,---,---,1.65,3.20,4.90,0.0673,0.0441,0.1533,0.0429,0.5687,0.0995,0.0820,0.0527,0.1573,0.0445,0.5338,0.0967,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 0,1 , 0,H,
145,SAT 36,2008-01-20 00:10,法國甲組聯賽,羅連安特,巴黎聖日耳門,2.5062,2.8829,2.8251,2.5563,2.8796,2.7849,---,---,---,2.50,2.80,2.75,0.0917,0.0366,0.1071,0.0371,0.1431,0.0507,0.1162,0.0454,0.1050,0.0365,0.1229,0.0441,---,---,---,0,1.90,1.94,---,---,---,2.5,2.60,1.43,,,,,,,,1 , 0,1 , 0,H,
146,SAT 37,2008-01-20 01:00,意大利甲組聯賽,熱拿亞,阿特蘭大,2.1929,2.8983,3.4030,2.2301,2.8813,3.3722,---,---,---,2.20,2.90,3.10,0.0795,0.0363,0.0928,0.0320,0.2547,0.0749,0.0941,0.0422,0.0890,0.0309,0.2296,0.0681,---,---,---,0/-0.5,1.95,1.89,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,2 , 1,H,
147,SAT 38,2008-01-20 01:00,葡萄牙盃,士砵亭,拉高亞,1.0968,7.2505,16.0023,1.0973,7.3501,16.4254,---,---,---,1.07,7.25,20.00,0.0173,0.0158,0.5593,0.0771,2.6472,0.1654,0.0172,0.0157,0.7358,0.1001,3.3424,0.2035,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,1 , 0,4 , 0,H,
148,SAT 39,2008-01-20 01:15,英格蘭超級聯賽,紐卡素,保頓,1.9045,3.2558,3.8512,1.7600,3.3590,4.5482,---,---,---,1.75,3.45,4.00,0.1020,0.0535,0.1309,0.0402,0.3303,0.0858,0.0765,0.0435,0.1570,0.0467,0.5763,0.1267,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,0 , 0,D,
149,SAT 40,2008-01-20 01:20,英格蘭冠軍聯賽,屈福特,查爾頓,2.1000,3.2121,3.1783,2.1273,3.2138,3.1567,---,---,---,2.10,3.15,3.05,0.0751,0.0358,0.1315,0.0409,0.1537,0.0484,0.0906,0.0426,0.1313,0.0409,0.1327,0.0420,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 1,D,
150,SAT 41,2008-01-20 02:30,荷蘭甲組聯賽,海倫芬,阿爾克馬爾,2.3084,3.2441,2.7565,2.3041,3.2689,2.7644,---,---,---,2.20,3.60,2.55,0.0588,0.0255,0.1682,0.0518,0.0838,0.0304,0.0586,0.0254,0.1903,0.0582,0.0947,0.0342,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,3 , 0,4 , 0,H,
151,SAT 42,2008-01-20 02:30,荷蘭甲組聯賽,NAC,威廉二世,1.7834,3.3632,4.1035,1.8320,3.3256,3.9467,---,---,---,1.80,3.20,3.90,0.1028,0.0576,0.1194,0.0355,0.3542,0.0863,0.1020,0.0557,0.1028,0.0309,0.2852,0.0723,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,1 , 0,H,
152,SAT 43,2008-01-20 02:30,葡萄牙盃,波圖,艾維斯,1.1006,7.0848,15.6348,1.1057,7.0825,15.6161,---,---,---,1.15,5.40,15.00,0.0170,0.0155,0.5287,0.0746,2.4683,0.1579,0.0250,0.0226,0.5681,0.0802,2.4577,0.1574,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 0,2 , 0,H,
153,SAT 44,2008-01-20 03:00,西班牙甲組聯賽,基達菲,西維爾,2.5729,3.1277,2.5887,2.6313,3.1356,2.5544,---,---,---,2.50,3.10,2.50,0.1053,0.0409,0.1508,0.0482,0.1179,0.0455,0.1263,0.0480,0.1445,0.0461,0.0908,0.0355,---,---,---,0,1.96,1.88,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 1,3 , 2,H,
154,SAT 45,2008-01-20 03:00,法國甲組聯賽,歐塞爾,斯特拉斯堡,1.9550,3.0222,3.8704,1.9505,3.0231,3.9419,---,---,---,1.90,2.90,4.00,0.0592,0.0303,0.1171,0.0388,0.2673,0.0691,0.0540,0.0277,0.1102,0.0364,0.3035,0.0770,,,,,,,---,---,---,2.5,2.35,1.52,,,,,,,,1 , 0,1 , 1,D,
155,SAT 46,2008-01-20 03:00,法國甲組聯賽,勒芒,波爾多,2.5199,2.8936,2.8108,2.7137,2.8886,2.6263,---,---,---,2.70,2.85,2.50,0.1255,0.0498,0.1124,0.0388,0.1576,0.0561,0.2106,0.0776,0.1103,0.0382,0.1314,0.0500,---,---,---,0,2.12,1.75,---,---,---,2.5,2.29,1.55,,,,,,,,1 , 2,1 , 2,A,
156,SAT 47,2008-01-20 03:00,法國甲組聯賽,馬賽,華倫西恩斯,1.7236,3.2290,4.7559,1.7180,3.2425,4.8262,---,---,---,1.75,3.00,4.60,0.0541,0.0314,0.1503,0.0466,0.4032,0.0848,0.0464,0.0270,0.1470,0.0453,0.4381,0.0908,,,,,,,---,---,---,2.5,2.35,1.52,,,,,,,,1 , 0,3 , 1,H,
157,SAT 48,2008-01-20 03:00,法國甲組聯賽,梅斯,摩納哥,3.2303,2.9536,2.2282,3.2481,2.9622,2.2193,---,---,---,3.00,2.90,2.25,0.2219,0.0687,0.0985,0.0333,0.1099,0.0493,0.1839,0.0566,0.0973,0.0328,0.0946,0.0426,---,---,---,0/+0.5,1.84,2.00,---,---,---,2.5,2.40,1.50,,,,,,,,0 , 2,1 , 4,A,
158,SAT 49,2008-01-20 03:00,法國甲組聯賽,索察,里爾,2.2298,2.9208,3.2482,2.1822,2.9290,3.3678,---,---,---,2.10,2.85,3.40,0.0788,0.0353,0.1059,0.0363,0.2262,0.0696,0.0835,0.0383,0.1102,0.0376,0.2940,0.0873,---,---,---,0/-0.5,1.87,1.97,---,---,---,2.5,2.55,1.45,,,,,,,,1 , 0,1 , 1,D,
159,SAT 50,2008-01-20 03:00,法國甲組聯賽,聖伊天,雷恩,2.1525,2.9385,3.3927,2.1433,2.9462,3.4262,---,---,---,2.10,2.85,3.40,0.0757,0.0352,0.1104,0.0376,0.1863,0.0549,0.0706,0.0329,0.1115,0.0379,0.2127,0.0621,---,---,---,0/-0.5,1.81,2.04,---,---,---,2.5,2.55,1.45,,,,,,,,1 , 0,2 , 0,H,
160,SAT 51,2008-01-20 03:00,法國甲組聯賽,圖盧茲,卡昂,2.1326,2.9386,3.4711,2.1001,2.9520,3.5608,---,---,---,2.00,2.80,3.75,0.0998,0.0468,0.1091,0.0371,0.3078,0.0887,0.0744,0.0354,0.1121,0.0380,0.3187,0.0895,---,---,---,0/-0.5,1.78,2.08,---,---,---,2.5,2.55,1.45,,,,,,,,1 , 0,1 , 1,D,
161,SAT 52,2008-01-20 03:00,荷蘭甲組聯賽,烏德勒支,洛達,2.1981,3.2587,2.9305,2.1979,3.2667,2.9375,---,---,---,2.15,3.65,2.60,0.0596,0.0271,0.1767,0.0542,0.1375,0.0469,0.0595,0.0271,0.1679,0.0514,0.1379,0.0469,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,3 , 0,3 , 1,H,
162,SAT 53,2008-01-20 03:00,荷蘭甲組聯賽,維迪斯,荷華高斯,1.5207,3.6790,5.7790,1.5139,3.7146,5.8330,---,---,---,1.45,3.85,5.75,0.0437,0.0287,0.2155,0.0586,0.5019,0.0869,0.0413,0.0273,0.2342,0.0631,0.4834,0.0829,,,,,,,---,---,---,2.5,1.72,2.00,,,,,,,,1 , 0,2 , 0,H,
163,SAT 54,2008-01-20 03:30,意大利甲組聯賽,費倫天拿,拖連奴,1.4787,3.6010,7.1193,1.4247,3.7930,7.9086,---,---,---,1.42,3.60,7.00,0.0514,0.0348,0.2347,0.0652,1.0011,0.1406,0.0549,0.0385,0.3139,0.0827,1.3693,0.1731,,,,,,,---,---,---,2.5,1.82,1.88,,,,,,,,1 , 0,2 , 1,H,
164,SAT 55,2008-01-20 05:00,西班牙甲組聯賽,維拉利爾,華倫西亞,2.0912,3.1676,3.3383,2.1486,3.1700,3.2281,---,---,---,2.10,3.20,3.00,0.0846,0.0404,0.1341,0.0423,0.2460,0.0737,0.1050,0.0489,0.1382,0.0436,0.1915,0.0593,---,---,---,0/-0.5,1.94,1.90,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,3 , 0,H,
165,SUN 1,2008-01-20 13:00,國際賽,加拿大女足,芬蘭女足,1.8000,3.4000,3.7300,1.6000,3.6000,4.6500,---,---,---,1.65,3.50,4.25,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 1,1 , 1,D,
166,SUN 2,2008-01-20 15:30,國際賽,中國女足,美國女足,6.2500,4.1000,1.4000,6.2500,4.1000,1.4000,---,---,---,6.25,4.10,1.38,/,,/,,/,,/,,/,,/,,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 1,A,
167,SUN 3,2008-01-20 19:30,荷蘭甲組聯賽,奈梅亨,阿積士,5.8161,3.6773,1.5183,5.8672,3.7196,1.5142,---,---,---,5.25,4.10,1.45,0.5528,0.0951,0.2143,0.0583,0.0410,0.0270,0.5279,0.0900,0.2406,0.0647,0.0419,0.0277,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,1 , 0,1 , 1,D,
168,SUN 4,2008-01-20 19:30,荷蘭甲組聯賽,芬洛,燕豪芬,6.7667,3.9588,1.4212,6.8256,4.0071,1.4195,---,---,---,6.75,4.30,1.35,0.6205,0.0917,0.2334,0.0589,0.0389,0.0273,0.5813,0.0852,0.2499,0.0624,0.0420,0.0296,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 1,1 , 1,D,
169,SUN 5,2008-01-20 21:30,英格蘭超級聯賽,韋根,愛華頓,2.9925,3.1741,2.2624,3.0278,3.1797,2.2668,---,---,---,2.80,3.20,2.25,0.1566,0.0523,0.1271,0.0400,0.0738,0.0326,0.1631,0.0539,0.1317,0.0414,0.0771,0.0340,---,---,---,0/+0.5,1.81,2.04,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 2,1 , 2,A,
170,SUN 6,2008-01-20 21:30,荷蘭甲組聯賽,鹿特丹斯巴達,迪加史卓普,2.3310,3.2197,2.7458,2.3129,3.2289,2.7836,---,---,---,2.15,3.35,2.80,0.0677,0.0290,0.1329,0.0413,0.1083,0.0394,0.0637,0.0276,0.1445,0.0448,0.1384,0.0497,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,3 , 1,6 , 1,H,
171,SUN 7,2008-01-20 21:30,荷蘭甲組聯賽,川迪,格羅寧根,1.8301,3.3241,3.9097,1.7727,3.4005,4.1286,---,---,---,1.70,3.65,3.85,0.0811,0.0443,0.1788,0.0538,0.4011,0.1026,0.0689,0.0389,0.1934,0.0569,0.3613,0.0875,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,1 , 0,3 , 1,H,
172,SUN 8,2008-01-20 22:00,意大利甲組聯賽,祖雲達斯,森多利亞,1.4538,3.7127,7.2436,1.4614,3.7202,7.2275,---,---,---,1.45,3.60,6.50,0.0401,0.0276,0.1822,0.0491,0.7630,0.1053,0.0446,0.0305,0.1992,0.0535,0.7376,0.1021,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 0,D,
173,SUN 9,2008-01-20 22:00,意大利甲組聯賽,利禾奴,安玻里,2.0556,2.8938,3.8196,2.1066,2.8649,3.7681,---,---,---,2.15,2.90,3.20,0.0716,0.0348,0.1056,0.0365,0.2455,0.0643,0.1275,0.0605,0.0971,0.0339,0.2374,0.0630,---,---,---,0/-0.5,1.95,1.89,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 0,1 , 0,H,
174,SUN 10,2008-01-20 22:00,意大利甲組聯賽,拿玻里,拉素,2.0936,2.9480,3.6019,2.1322,2.9263,3.5664,---,---,---,2.10,3.00,3.20,0.0707,0.0338,0.1083,0.0367,0.2452,0.0681,0.1071,0.0502,0.0956,0.0327,0.2022,0.0567,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 2,2 , 2,D,
175,SUN 11,2008-01-20 22:00,意大利甲組聯賽,巴勒莫,錫耶納,1.5697,3.3977,6.1955,1.5925,3.3609,6.0546,---,---,---,1.60,3.30,5.20,0.0401,0.0256,0.1495,0.0440,0.6914,0.1116,0.0697,0.0438,0.1335,0.0397,0.6175,0.1020,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 2,2 , 3,A,
176,SUN 12,2008-01-20 22:00,意大利甲組聯賽,里賈納,卡利亞里,1.8891,3.0191,4.2996,1.8478,3.0714,4.4827,---,---,---,1.80,3.05,4.20,0.0624,0.0330,0.1214,0.0402,0.4204,0.0978,0.0501,0.0271,0.1405,0.0457,0.4906,0.1094,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,2 , 0,H,
177,SUN 13,2008-01-20 22:00,意大利甲組聯賽,羅馬,卡坦尼亞,1.2919,4.5190,10.5538,1.2801,4.5968,11.1360,---,---,---,1.25,4.50,10.00,0.0302,0.0234,0.3439,0.0761,2.4608,0.2332,0.0282,0.0220,0.3740,0.0814,2.6430,0.2373,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 0,2 , 0,H,
178,SUN 14,2008-01-20 22:00,意大利甲組聯賽,烏甸尼斯,AC米蘭,4.0899,3.1089,1.8947,4.3786,3.1355,1.8430,---,---,---,3.85,3.25,1.80,0.4207,0.1029,0.1426,0.0459,0.0627,0.0331,0.5946,0.1358,0.1491,0.0475,0.0656,0.0356,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 1,A,
179,SUN 15,2008-01-20 22:00,蘇格蘭超級聯賽,恩華尼斯,格拉斯哥流浪,6.3257,3.8013,1.4705,6.2511,3.7932,1.4828,---,---,---,5.40,3.70,1.50,0.5383,0.0851,0.1819,0.0479,0.0423,0.0288,0.4841,0.0774,0.1949,0.0514,0.0474,0.0320,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,0 , 0,0 , 1,A,
180,SUN 16,2008-01-20 22:30,葡萄牙盃,奧利維倫斯,馬里迪莫,5.0794,3.5116,1.5793,4.4779,3.3655,1.7210,---,---,---,3.65,3.10,1.90,0.4832,0.0951,0.1498,0.0427,0.0747,0.0473,0.5987,0.1337,0.1768,0.0525,0.1636,0.0950,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 1,0 , 1,A,
181,SUN 17,2008-01-20 23:00,葡萄牙盃,艾馬多拉,布拉加,2.6156,3.0484,2.4828,2.7415,3.0482,2.4105,---,---,---,2.95,2.95,2.25,0.1382,0.0529,0.0868,0.0285,0.0800,0.0322,0.2296,0.0837,0.0873,0.0286,0.1138,0.0472,---,---,---,0/+0.5,1.89,1.95,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 0,1 , 0,H,
182,SUN 18,2008-01-20 23:00,葡萄牙盃,甘馬雷斯,國民隊,1.7119,3.3053,4.3794,1.7207,3.3119,4.4021,---,---,---,1.75,3.05,4.50,0.0627,0.0366,0.1098,0.0332,0.3263,0.0745,0.0686,0.0399,0.1219,0.0368,0.3318,0.0754,,,,,,,---,---,---,2.5,2.29,1.55,,,,,,,,1 , 0,1 , 0,H,
183,SUN 19,2008-01-20 23:00,葡萄牙盃,歷索斯,安拿迪亞,1.2076,5.2453,10.1911,1.2125,5.2926,10.5073,---,---,---,1.33,3.95,8.50,0.0270,0.0223,0.3791,0.0723,1.0766,0.1056,0.0311,0.0257,0.3167,0.0598,1.2744,0.1213,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,1 , 0,H,
184,SUN 20,2008-01-20 23:00,葡萄牙盃,拿華,博維斯塔,2.4899,3.0292,2.6086,2.4702,3.0401,2.6557,---,---,---,2.50,2.90,2.65,0.0834,0.0335,0.1053,0.0348,0.0799,0.0306,0.0994,0.0402,0.1101,0.0362,0.1269,0.0478,,,,,,,---,---,---,2.5,2.40,1.50,,,,,,,,1 , 1,4 , 1,H,
185,SUN 21,2008-01-21 00:00,英格蘭超級聯賽,曼城,韋斯咸,1.9261,3.2350,3.8016,1.9479,3.2373,3.7805,---,---,---,1.85,3.20,3.85,0.0777,0.0403,0.1145,0.0354,0.2238,0.0589,0.0893,0.0458,0.1164,0.0360,0.1994,0.0528,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 1,1 , 1,D,
186,SUN 22,2008-01-21 00:00,西班牙甲組聯賽,艾美利亞,拉科魯尼亞,2.1251,3.1619,3.2576,2.1373,3.1638,3.2719,---,---,---,2.05,3.00,3.35,0.0767,0.0361,0.1331,0.0421,0.2192,0.0673,0.0755,0.0353,0.1270,0.0401,0.2104,0.0643,---,---,---,0/-0.5,1.91,1.93,---,---,---,2.5,2.35,1.52,,,,,,,,0 , 0,1 , 0,H,
187,SUN 23,2008-01-21 00:00,西班牙甲組聯賽,貝迪斯,維爾瓦,2.0749,3.1599,3.3781,2.0772,3.1662,3.4055,---,---,---,2.05,3.10,3.20,0.0666,0.0321,0.1330,0.0421,0.2119,0.0627,0.0722,0.0348,0.1300,0.0410,0.2154,0.0633,---,---,---,0/-0.5,1.84,2.00,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,1 , 1,D,
188,SUN 24,2008-01-21 00:00,西班牙甲組聯賽,利雲特,馬略卡,2.9820,3.1620,2.2642,3.1656,3.1926,2.1711,---,---,---,3.10,3.20,2.05,0.2142,0.0718,0.1497,0.0474,0.1020,0.0450,0.2667,0.0842,0.1582,0.0495,0.0858,0.0395,---,---,---,0/+0.5,2.05,1.80,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 1,2 , 2,D,
189,SUN 25,2008-01-21 00:00,西班牙甲組聯賽,奧沙辛拿,畢爾包,2.1157,3.1427,3.2911,2.1272,3.1380,3.3141,---,---,---,2.15,3.05,3.05,0.0621,0.0294,0.1341,0.0427,0.2288,0.0695,0.0720,0.0338,0.1278,0.0407,0.1992,0.0601,---,---,---,0/-0.5,1.90,1.94,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,2 , 0,H,
190,SUN 26,2008-01-21 00:00,西班牙甲組聯賽,華拉度列,愛斯賓奴,2.5176,3.1273,2.6603,2.4674,3.1355,2.7402,---,---,---,2.30,3.20,2.65,0.1198,0.0476,0.1490,0.0476,0.1760,0.0661,0.1019,0.0413,0.1552,0.0495,0.2232,0.0814,---,---,---,0,1.73,2.16,---,---,---,2.5,1.95,1.75,,,,,,,,2 , 0,2 , 1,H,
191,SUN 27,2008-01-21 00:00,西班牙甲組聯賽,薩拉戈薩,梅西亞,1.7457,3.3012,4.5806,1.6986,3.3643,4.8861,---,---,---,1.70,3.40,4.15,0.0630,0.0361,0.1607,0.0487,0.4925,0.1075,0.0602,0.0355,0.1779,0.0529,0.5982,0.1224,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,3 , 1,H,
192,SUN 28,2008-01-21 00:00,葡萄牙盃,費利拿,艾巴蘭迪斯,1.1978,5.2887,10.6284,1.2082,5.3162,10.8774,---,---,---,1.33,3.95,8.50,0.0372,0.0310,0.4840,0.0915,1.5141,0.1425,0.0377,0.0312,0.3605,0.0678,1.5714,0.1445,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,2 , 0,4 , 0,H,
