,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
110,SAT 62,2010-11-20 23:00,蘇格蘭超級聯賽,些路迪,登地聯,1.2520,5.0790,9.6565,1.2497,5.1695,10.0192,---,---,---,1.18,5.40,11.00,0.0315,0.0252,0.3568,0.0703,1.1366,0.1177,0.0331,0.0265,0.3962,0.0766,1.5362,0.1533,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,1 , 0,1 , 1,D,
111,SAT 63,2010-11-20 23:00,蘇格蘭超級聯賽,恩華尼斯,喜伯年,2.2441,3.2195,2.9062,2.2414,3.2293,2.9512,---,---,---,2.15,3.30,2.82,0.0886,0.0395,0.1202,0.0373,0.1707,0.0587,0.0676,0.0301,0.1114,0.0345,0.1486,0.0503,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,1 , 0,4 , 2,H,
112,SAT 64,2010-11-20 23:00,蘇格蘭超級聯賽,聖美倫,馬瑟韋爾,2.9246,3.2092,2.2534,3.1743,3.2434,2.1424,---,---,---,3.60,3.45,1.80,0.2609,0.0892,0.1182,0.0368,0.1199,0.0532,0.4158,0.1310,0.1320,0.0407,0.1311,0.0612,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,1 , 0,1 , 1,D,
113,SAT 65,2010-11-21 01:00,西班牙甲組聯賽,維拉利爾,華倫西亞,2.0794,3.2789,3.2901,2.0167,3.3362,3.4719,---,---,---,1.87,3.45,3.35,0.0704,0.0339,0.1579,0.0482,0.1727,0.0525,0.0779,0.0386,0.1815,0.0544,0.2685,0.0773,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 1,D,
114,SAT 66,2010-11-21 01:00,意大利甲組聯賽,羅馬,烏甸尼斯,1.6663,3.3925,5.0778,1.7314,3.3388,4.8335,---,---,---,1.75,3.35,3.95,0.0673,0.0404,0.1541,0.0454,0.4853,0.0956,0.0962,0.0556,0.1512,0.0453,0.3997,0.0827,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,2 , 0,H,
115,SAT 67,2010-11-21 01:00,葡萄牙聯賽盃,利亞拿,基維辛迪,1.7755,3.2594,4.1924,1.7918,3.2670,4.1833,---,---,---,1.80,3.15,4.00,0.0638,0.0359,0.1161,0.0356,0.2533,0.0604,0.0704,0.0393,0.0906,0.0277,0.2527,0.0604,,,,,,,---,---,---,2.5,2.30,1.54,,,,,,,,0 , 1,1 , 1,D,
116,SAT 68,2010-11-21 01:20,英格蘭冠軍聯賽,錫菲聯,水晶宮,2.0054,3.2174,3.4661,1.9795,3.2339,3.5726,---,---,---,1.83,3.30,3.65,0.0795,0.0396,0.1347,0.0419,0.2175,0.0628,0.0704,0.0356,0.1475,0.0456,0.2518,0.0705,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 1,3 , 2,H,
117,SAT 69,2010-11-21 01:30,英格蘭超級聯賽,利物浦,韋斯咸,1.3871,4.1790,7.9467,1.4797,3.8794,6.8184,---,---,---,1.42,3.90,6.50,0.0604,0.0435,0.3188,0.0763,0.9359,0.1178,0.0751,0.0507,0.2710,0.0699,0.7632,0.1119,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,3 , 0,3 , 0,H,
118,SAT 70,2010-11-21 01:30,德國甲組聯賽,利華古遜,拜仁慕尼黑,2.7750,3.2854,2.3472,2.7977,3.2975,2.3516,---,---,---,2.60,3.30,2.30,0.1300,0.0468,0.1618,0.0492,0.0882,0.0376,0.1249,0.0446,0.1664,0.0505,0.0911,0.0388,---,---,---,0,2.00,1.84,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 1,1 , 1,D,
119,SAT 71,2010-11-21 01:45,荷蘭甲組聯賽,精英隊,芬洛,2.0237,3.2771,3.3097,1.9789,3.3209,3.4280,---,---,---,1.77,3.70,3.50,0.0872,0.0431,0.1351,0.0412,0.2359,0.0713,0.0840,0.0425,0.1459,0.0439,0.2445,0.0713,,,,,,,---,---,---,2.5,1.59,2.20,,,,,,,,0 , 0,1 , 0,H,
120,SAT 72,2010-11-21 02:00,法國甲組聯賽,南錫,華倫西恩斯,2.1496,3.0328,3.3572,2.1429,3.0384,3.4096,---,---,---,2.05,3.05,3.25,0.0597,0.0278,0.1064,0.0351,0.1901,0.0566,0.0586,0.0274,0.1021,0.0336,0.2180,0.0639,,,,,,,---,---,---,2.5,2.20,1.59,,,,,,,,1 , 0,2 , 0,H,
121,SAT 73,2010-11-21 02:00,法國甲組聯賽,巴黎聖日耳門,卡昂,1.5523,3.5203,6.0590,1.5201,3.6501,6.3338,---,---,---,1.45,3.70,6.20,0.0523,0.0337,0.2168,0.0616,0.6370,0.1051,0.0434,0.0285,0.2421,0.0663,0.6624,0.1046,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,2 , 1,H,
122,SAT 74,2010-11-21 02:00,法國甲組聯賽,雷恩,比斯特,1.7383,3.2606,4.7054,1.7528,3.2671,4.6648,---,---,---,1.75,3.15,4.30,0.0597,0.0343,0.1282,0.0393,0.3831,0.0814,0.0732,0.0417,0.1210,0.0370,0.3712,0.0796,,,,,,,---,---,---,2.5,2.40,1.50,,,,,,,,1 , 0,2 , 1,H,
123,SAT 75,2010-11-21 02:00,法國甲組聯賽,索察,羅連安特,2.2175,3.0209,3.2099,2.2799,3.0141,3.1401,---,---,---,2.20,3.00,3.00,0.0911,0.0411,0.1118,0.0370,0.1799,0.0561,0.1058,0.0464,0.1107,0.0367,0.1594,0.0508,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 0,2 , 0,H,
124,SAT 76,2010-11-21 02:00,法國甲組聯賽,聖伊天,歐塞爾,2.1385,3.0087,3.4086,2.1873,3.0042,3.3195,---,---,---,2.10,3.00,3.20,0.1170,0.0547,0.1026,0.0341,0.2745,0.0805,0.1060,0.0484,0.0992,0.0330,0.2025,0.0610,---,---,---,0/-0.5,1.93,1.91,---,---,---,2.5,2.30,1.54,,,,,,,,0 , 1,1 , 1,D,
125,SAT 77,2010-11-21 02:00,法國甲組聯賽,圖盧茲,馬賽,3.0150,3.0001,2.3335,2.9937,2.9962,2.3646,---,---,---,2.95,3.05,2.20,0.1912,0.0634,0.1125,0.0375,0.1279,0.0548,0.1758,0.0587,0.1080,0.0361,0.0885,0.0374,---,---,---,0/+0.5,1.84,2.00,---,---,---,2.5,2.20,1.59,,,,,,,,0 , 0,0 , 1,A,
126,SAT 78,2010-11-21 02:45,荷蘭甲組聯賽,迪加史卓普,洛達,2.7654,3.2397,2.3038,2.7326,3.2518,2.3586,---,---,---,2.32,3.50,2.45,0.1275,0.0461,0.1302,0.0402,0.0961,0.0417,0.1267,0.0464,0.1336,0.0411,0.1472,0.0624,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,2 , 1,3 , 1,H,
127,SAT 79,2010-11-21 02:45,荷蘭甲組聯賽,川迪,阿爾克馬爾,1.7842,3.3790,4.1191,1.7081,3.4905,4.4731,---,---,---,1.53,3.75,5.00,0.0917,0.0514,0.1887,0.0558,0.4285,0.1040,0.0707,0.0414,0.1682,0.0482,0.3990,0.0892,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 1,1 , 2,A,
128,SAT 80,2010-11-21 02:45,荷蘭甲組聯賽,維迪斯,荷華高斯,2.0836,3.2717,3.1587,2.0102,3.3372,3.3252,---,---,---,2.00,3.50,2.95,0.0815,0.0391,0.1297,0.0396,0.2157,0.0683,0.0722,0.0359,0.1527,0.0457,0.1997,0.0600,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 0,2 , 0,H,
129,SAT 81,2010-11-21 03:00,西班牙甲組聯賽,艾美利亞,巴塞隆拿,10.7698,5.3130,1.2369,11.1573,5.4405,1.2341,---,---,---,11.00,5.90,1.16,1.4368,0.1334,0.4256,0.0801,0.0368,0.0298,1.6287,0.1460,0.5091,0.0936,0.0368,0.0298,,,,,,,---,---,---,2.5,1.50,2.40,,,,,,,,0 , 5,0 , 8,A,
130,SAT 82,2010-11-21 03:45,意大利甲組聯賽,AC米蘭,費倫天拿,1.5738,3.5807,5.6541,1.5457,3.6703,6.0415,---,---,---,1.48,3.70,5.65,0.0720,0.0457,0.2177,0.0608,0.6380,0.1128,0.0444,0.0287,0.2161,0.0589,0.6416,0.1062,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,1 , 0,H,
131,SAT 83,2010-11-21 03:45,荷蘭甲組聯賽,阿積士,燕豪芬,2.2774,3.2166,2.8411,2.2696,3.2512,2.8665,---,---,---,2.05,3.40,2.92,0.0809,0.0355,0.1456,0.0453,0.1237,0.0435,0.0733,0.0323,0.1658,0.0510,0.1417,0.0494,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 0,0 , 0,D,
132,SAT 84,2010-11-21 04:00,法國甲組聯賽,尼斯,蒙彼利埃,2.3787,2.9860,2.9527,2.4776,2.9695,2.8803,---,---,---,2.55,2.95,2.55,0.0967,0.0407,0.1038,0.0348,0.1275,0.0432,0.1662,0.0671,0.1044,0.0352,0.1438,0.0499,---,---,---,0,1.97,1.87,---,---,---,2.5,2.40,1.50,,,,,,,,0 , 0,0 , 1,A,
133,SAT 85,2010-11-21 04:10,阿根廷甲組聯賽,男生隊,紐維爾舊生,2.3428,3.0824,2.8234,2.4018,3.0784,2.7741,---,---,---,2.50,2.90,2.65,0.1470,0.0628,0.1054,0.0342,0.1688,0.0598,0.1294,0.0539,0.0893,0.0290,0.1488,0.0536,,,,,,,---,---,---,2.5,2.55,1.45,,,,,,,,1 , 0,2 , 0,H,
134,SAT 86,2010-11-21 05:00,西班牙甲組聯賽,皇家馬德里,畢爾包,1.1770,6.1605,13.2770,1.1682,6.4845,14.0729,---,---,---,1.09,7.30,15.00,0.0296,0.0251,0.5964,0.0968,2.4665,0.1858,0.0290,0.0248,0.7825,0.1207,2.3961,0.1703,,,,,,,---,---,---,3.5,1.90,1.80,,,,,,,,2 , 1,5 , 1,H,
135,SAT 87,2010-11-21 05:30,巴西甲組聯賽,法林明高,古蘭尼,1.6203,3.4731,5.0170,1.5934,3.5682,5.1966,---,---,---,1.46,3.75,5.80,0.0437,0.0269,0.1376,0.0396,0.4116,0.0820,0.0562,0.0353,0.2311,0.0648,0.5833,0.1122,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,2 , 1,2 , 1,H,
136,SAT 88,2010-11-21 05:30,巴西甲組聯賽,普丹迪,施亞拉,1.9711,3.2481,3.4568,2.0364,3.2336,3.3299,---,---,---,2.15,3.30,2.82,0.1197,0.0607,0.0805,0.0248,0.2727,0.0789,0.1323,0.0650,0.0878,0.0272,0.2745,0.0824,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,1 , 0,1 , 1,D,
137,SAT 89,2010-11-21 05:30,巴西甲組聯賽,甘美奧,帕拉尼恩斯,1.7998,3.3327,3.9916,1.7730,3.3641,4.1653,---,---,---,1.60,3.70,4.40,0.0612,0.0340,0.1247,0.0374,0.2417,0.0605,0.0643,0.0363,0.1579,0.0469,0.4195,0.1007,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 1,3 , 1,H,
138,SAT 90,2010-11-21 07:20,阿根廷甲組聯賽,學生隊,颶風隊,1.3568,4.1353,8.0534,1.3386,4.2532,8.4458,---,---,---,1.22,4.70,11.00,0.0400,0.0295,0.2621,0.0634,1.1440,0.1421,0.0342,0.0255,0.3225,0.0758,1.2163,0.1440,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,2 , 0,H,
139,SUN 1,2010-11-21 12:00,澳洲職業聯賽,FC悉尼,珀斯光輝,1.9997,3.2342,3.4184,1.9730,3.2550,3.5035,---,---,---,1.77,3.30,3.90,0.0662,0.0331,0.0809,0.0250,0.1822,0.0533,0.0734,0.0372,0.1002,0.0308,0.2568,0.0733,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 0,2 , 0,H,
140,SUN 2,2010-11-21 14:00,南韓職業聯賽,蔚山現代,FC城南,2.4765,3.1114,2.6159,2.5197,3.0908,2.5643,---,---,---,2.50,3.05,2.50,0.0556,0.0224,0.0810,0.0260,0.1156,0.0442,0.1412,0.0560,0.0841,0.0272,0.1227,0.0478,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 1,1 , 3,A,
141,SUN 3,2010-11-21 14:00,澳洲職業聯賽,中岸水手,黃金海岸聯,2.3752,3.1386,2.7531,2.3800,3.1371,2.7799,---,---,---,2.15,3.00,3.10,0.0797,0.0336,0.0805,0.0257,0.1093,0.0397,0.0685,0.0288,0.0812,0.0259,0.1597,0.0574,---,---,---,0/-0.5,1.96,1.88,---,---,---,2.5,2.20,1.59,,,,,,,,1 , 1,2 , 3,A,
142,SUN 4,2010-11-21 19:30,意大利甲組聯賽,熱拿亞,祖雲達斯,2.6999,3.0523,2.5490,2.7062,3.0473,2.5935,---,---,---,2.45,3.10,2.55,0.1107,0.0410,0.1300,0.0426,0.1105,0.0434,0.1074,0.0397,0.1273,0.0418,0.1507,0.0581,---,---,---,0,1.83,2.02,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 2,0 , 2,A,
143,SUN 5,2010-11-21 20:30,德國乙組聯賽,1860慕尼黑,FSV法蘭克福,1.7404,3.3677,4.3507,1.7255,3.3875,4.4640,---,---,---,1.58,3.40,5.10,0.0531,0.0305,0.1031,0.0306,0.3036,0.0698,0.0506,0.0293,0.1158,0.0342,0.3659,0.0820,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 1,3 , 3,D,
144,SUN 6,2010-11-21 20:30,德國乙組聯賽,奧厄,亞琛,2.1333,3.1960,3.1436,2.2092,3.1955,3.0139,---,---,---,2.25,3.10,2.82,0.1181,0.0554,0.0813,0.0254,0.2042,0.0650,0.1470,0.0665,0.0858,0.0269,0.1712,0.0568,---,---,---,0/-0.5,2.09,1.77,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,2 , 1,H,
145,SUN 7,2010-11-21 20:30,德國乙組聯賽,奧格斯堡,卡爾斯魯厄,1.5458,3.6333,5.5534,1.5438,3.6561,5.5906,---,---,---,1.46,3.90,5.50,0.0526,0.0340,0.1559,0.0429,0.4233,0.0762,0.0529,0.0343,0.1723,0.0471,0.4256,0.0761,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 0,3 , 1,H,
146,SUN 8,2010-11-21 21:30,英格蘭超級聯賽,布力般流浪,阿士東維拉,2.3145,3.1832,2.9384,2.2717,3.1900,3.0568,---,---,---,2.10,3.15,3.15,0.0806,0.0348,0.1119,0.0352,0.1917,0.0652,0.0751,0.0331,0.1161,0.0364,0.2217,0.0725,---,---,---,0/-0.5,1.87,1.97,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 0,2 , 0,H,
147,SUN 9,2010-11-21 21:30,荷蘭甲組聯賽,海牙,NAC,1.9901,3.3181,3.4000,1.8650,3.4347,3.7748,---,---,---,1.58,4.00,4.20,0.1154,0.0580,0.1524,0.0459,0.3226,0.0949,0.1165,0.0624,0.2100,0.0611,0.5153,0.1365,,,,,,,---,---,---,2.5,1.57,2.25,,,,,,,,1 , 0,3 , 0,H,
148,SUN 10,2010-11-21 21:30,荷蘭甲組聯賽,格羅寧根,飛燕諾,1.8776,3.3520,3.7152,1.8492,3.4148,3.8078,---,---,---,1.68,3.75,3.85,0.0975,0.0519,0.1560,0.0465,0.2849,0.0767,0.0619,0.0335,0.1532,0.0448,0.2847,0.0748,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 0,2 , 0,H,
149,SUN 11,2010-11-21 21:30,荷蘭甲組聯賽,海倫芬,威廉二世,1.2866,4.7531,8.7975,1.2829,4.8815,8.9485,---,---,---,1.17,5.90,10.00,0.0299,0.0232,0.3735,0.0786,0.8975,0.1020,0.0302,0.0235,0.3998,0.0819,0.9648,0.1078,,,,,,,---,---,---,3.5,1.85,1.85,,,,,,,,2 , 0,5 , 0,H,
150,SUN 12,2010-11-21 22:00,意大利甲組聯賽,布雷西亞,卡利亞里,2.3306,3.0319,3.0241,2.3055,3.0109,3.1420,---,---,---,2.30,2.85,2.95,0.0953,0.0409,0.1213,0.0400,0.2152,0.0712,0.1200,0.0520,0.1037,0.0344,0.1939,0.0617,---,---,---,0/-0.5,2.15,1.73,---,---,---,2.5,2.30,1.54,,,,,,,,1 , 0,1 , 2,A,
151,SUN 13,2010-11-21 22:00,意大利甲組聯賽,卡坦尼亞,巴里,1.7084,3.3653,5.0411,1.6210,3.4725,5.6322,---,---,---,1.62,3.30,5.00,0.1565,0.0916,0.1908,0.0567,0.8743,0.1734,0.0767,0.0473,0.1655,0.0477,0.6035,0.1072,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,0 , 0,1 , 0,H,
152,SUN 14,2010-11-21 22:00,意大利甲組聯賽,切塞納,巴勒莫,3.1815,3.0806,2.2155,3.2908,3.0920,2.1862,---,---,---,3.10,3.10,2.10,0.2335,0.0734,0.1237,0.0402,0.1192,0.0538,0.2145,0.0652,0.1193,0.0386,0.0840,0.0384,---,---,---,0/+0.5,1.99,1.85,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 1,1 , 2,A,
153,SUN 15,2010-11-21 22:00,意大利甲組聯賽,基爾禾,國際米蘭,3.7880,3.1539,1.9604,3.8699,3.1469,1.9674,---,---,---,3.75,3.05,1.90,0.2664,0.0703,0.1267,0.0402,0.0672,0.0343,0.2733,0.0706,0.1323,0.0420,0.0851,0.0433,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 0,2 , 1,H,
154,SUN 16,2010-11-21 22:00,意大利甲組聯賽,萊切,森多利亞,2.7965,2.9888,2.5063,2.9082,2.9964,2.4637,---,---,---,3.00,2.90,2.25,0.1510,0.0540,0.1301,0.0435,0.0988,0.0394,0.2295,0.0789,0.1372,0.0458,0.1322,0.0537,---,---,---,0/+0.5,1.89,1.95,---,---,---,2.5,2.30,1.54,,,,,,,,0 , 2,2 , 3,A,
155,SUN 17,2010-11-21 22:00,意大利甲組聯賽,帕爾馬,拉素,2.5720,2.9827,2.7300,2.6200,2.9677,2.7391,---,---,---,2.50,2.90,2.65,0.0930,0.0361,0.1234,0.0414,0.1196,0.0438,0.0897,0.0342,0.1102,0.0371,0.1307,0.0477,---,---,---,0,1.87,1.97,---,---,---,2.5,2.35,1.52,,,,,,,,1 , 1,1 , 1,D,
156,SUN 18,2010-11-21 22:00,挪威超級聯賽,漢福斯,費德列斯達,2.1517,3.2994,3.0336,2.1775,3.2977,3.0030,---,---,---,2.20,3.35,2.70,0.0657,0.0305,0.1108,0.0336,0.1309,0.0431,0.0868,0.0398,0.1127,0.0342,0.1262,0.0420,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 3,1 , 4,A,
157,SUN 19,2010-11-21 22:30,德國甲組聯賽,史特加,科隆,1.5111,3.8898,5.8697,1.4953,3.9916,6.0461,---,---,---,1.40,4.30,5.75,0.0512,0.0339,0.2960,0.0761,0.4533,0.0772,0.0406,0.0272,0.3227,0.0808,0.4805,0.0795,,,,,,,---,---,---,2.5,1.45,2.55,,,,,,,,0 , 0,0 , 1,A,
158,SUN 20,2010-11-21 23:00,葡萄牙盃,比拉馬,科英布拉大學,2.3582,2.9988,2.8267,2.3639,3.0002,2.8359,---,---,---,2.45,2.95,2.65,0.0828,0.0351,0.1019,0.0340,0.1129,0.0400,0.0873,0.0370,0.1044,0.0348,0.1155,0.0407,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 0,0 , 2,A,
159,SUN 21,2010-11-21 23:00,葡萄牙盃,奧漢倫斯,國民隊,2.3909,2.9675,2.8137,2.3762,2.9775,2.8468,---,---,---,2.30,2.90,2.90,0.0828,0.0346,0.0951,0.0321,0.0953,0.0339,0.0821,0.0346,0.1064,0.0357,0.1482,0.0521,,,,,,,---,---,---,2.5,2.35,1.52,,,,,,,,1 , 0,1 , 0,H,
160,SUN 22,2010-11-21 23:00,葡萄牙盃,樸迪莫倫斯,甘馬雷斯,3.3539,3.0859,2.0548,3.3409,3.0803,2.0741,---,---,---,3.40,3.05,2.00,0.2241,0.0668,0.0883,0.0286,0.0776,0.0378,0.2209,0.0661,0.0801,0.0260,0.0961,0.0463,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,1 , 0,1 , 2,A,
161,SUN 23,2010-11-21 23:30,荷蘭甲組聯賽,烏德勒支,奈梅亨,1.7888,3.3793,4.0805,1.7470,3.4538,4.2670,---,---,---,1.57,3.80,4.50,0.0678,0.0379,0.1474,0.0436,0.3627,0.0889,0.0592,0.0339,0.1523,0.0441,0.4036,0.0946,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 0,4 , 0,H,
162,SUN 24,2010-11-22 00:00,英格蘭超級聯賽,富咸,曼城,2.9887,3.1721,2.2846,3.0430,3.1673,2.2882,---,---,---,3.35,3.20,2.00,0.1553,0.0520,0.1408,0.0444,0.1022,0.0447,0.1990,0.0654,0.1446,0.0456,0.0976,0.0427,---,---,---,0/+0.5,1.97,1.87,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 3,1 , 4,A,
163,SUN 25,2010-11-22 00:00,西班牙甲組聯賽,拉科魯尼亞,馬拉加,2.1651,3.1792,3.1864,2.1796,3.1799,3.2083,---,---,---,2.00,3.15,3.30,0.0903,0.0417,0.1126,0.0354,0.1799,0.0564,0.0852,0.0391,0.1178,0.0371,0.1699,0.0530,---,---,---,0/-0.5,1.84,2.00,---,---,---,2.5,2.19,1.60,,,,,,,,2 , 0,3 , 0,H,
164,SUN 26,2010-11-22 00:00,西班牙甲組聯賽,愛斯賓奴,靴高斯,1.9231,3.2689,3.7853,1.8888,3.3143,3.9451,---,---,---,1.80,3.20,3.90,0.0714,0.0372,0.1618,0.0495,0.2873,0.0759,0.0664,0.0352,0.1652,0.0498,0.3142,0.0796,,,,,,,---,---,---,2.5,2.20,1.59,,,,,,,,1 , 0,3 , 0,H,
165,SUN 27,2010-11-22 00:00,西班牙甲組聯賽,利雲特,桑坦德,2.2864,3.1883,2.9494,2.3184,3.1854,2.9406,---,---,---,2.35,3.05,2.70,0.0801,0.0351,0.1306,0.0410,0.1513,0.0513,0.0922,0.0398,0.1239,0.0389,0.1448,0.0492,---,---,---,0/-0.5,2.12,1.75,---,---,---,2.5,2.15,1.62,,,,,,,,3 , 0,3 , 1,H,
166,SUN 28,2010-11-22 00:00,西班牙甲組聯賽,奧沙辛拿,希杭,1.8391,3.3082,4.0827,1.8887,3.2822,4.0016,---,---,---,1.90,3.10,3.65,0.0452,0.0246,0.1332,0.0403,0.3093,0.0758,0.1183,0.0626,0.1330,0.0405,0.3336,0.0834,,,,,,,---,---,---,2.5,2.20,1.59,,,,,,,,0 , 0,1 , 0,H,
167,SUN 29,2010-11-22 00:00,法國甲組聯賽,阿勒斯,波爾多,4.7792,3.3587,1.7015,4.8675,3.3820,1.6980,---,---,---,4.40,3.20,1.72,0.4447,0.0931,0.1423,0.0424,0.0613,0.0360,0.3789,0.0779,0.1331,0.0394,0.0553,0.0326,,,,,,,---,---,---,2.5,2.20,1.59,,,,,,,,1 , 2,2 , 4,A,
168,SUN 30,2010-11-22 00:00,法國甲組聯賽,里爾,摩納哥,1.5199,3.6108,6.3090,1.5135,3.6710,6.3999,---,---,---,1.45,3.65,6.25,0.0383,0.0252,0.2010,0.0557,0.5840,0.0926,0.0350,0.0231,0.2141,0.0583,0.5871,0.0917,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,1 , 0,2 , 1,H,
169,SUN 31,2010-11-22 00:00,葡萄牙盃,馬里迪莫,塞圖巴爾,1.8569,3.1505,3.9365,1.8411,3.1829,3.9986,---,---,---,1.70,3.15,4.60,0.0481,0.0259,0.1003,0.0318,0.3021,0.0767,0.0541,0.0294,0.1326,0.0417,0.3517,0.0880,,,,,,,---,---,---,2.5,2.29,1.55,,,,,,,,0 , 1,1 , 2,A,
170,SUN 32,2010-11-22 00:00,葡萄牙盃,里奧艾維,費倫斯,1.8166,3.1962,4.0209,1.8884,3.1671,3.8531,---,---,---,1.95,3.05,3.55,0.0711,0.0392,0.1094,0.0342,0.2562,0.0637,0.1687,0.0894,0.1159,0.0366,0.3618,0.0939,,,,,,,---,---,---,2.5,2.35,1.52,,,,,,,,1 , 0,3 , 0,H,
171,SUN 33,2010-11-22 00:30,德國甲組聯賽,聖保利,禾夫斯堡,2.8226,3.3035,2.3065,2.8697,3.3192,2.2950,---,---,---,2.70,3.50,2.15,0.1396,0.0495,0.1590,0.0481,0.0849,0.0368,0.1396,0.0486,0.1719,0.0518,0.0833,0.0363,---,---,---,0/+0.5,1.82,2.03,---,---,---,2.5,1.62,2.15,,,,,,,,1 , 0,1 , 1,D,
172,SUN 34,2010-11-22 02:00,西班牙甲組聯賽,西維爾,馬略卡,1.6408,3.6315,4.9029,1.6182,3.6994,5.0783,---,---,---,1.50,3.90,5.00,0.0708,0.0431,0.2244,0.0618,0.4499,0.0918,0.0604,0.0373,0.2264,0.0612,0.3913,0.0771,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 1,1 , 2,A,
173,SUN 35,2010-11-22 02:00,葡萄牙盃,摩里倫斯,波圖,11.7486,5.5195,1.1833,11.4659,5.4366,1.1948,---,---,---,10.50,5.00,1.21,1.9257,0.1639,0.3679,0.0667,0.0270,0.0228,1.7483,0.1525,0.3741,0.0688,0.0371,0.0311,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,0 , 0,0 , 1,A,
174,SUN 36,2010-11-22 03:00,巴西甲組聯賽,保地花高,國際體育會,1.6672,3.4886,4.7550,1.5676,3.6428,5.3313,---,---,---,1.50,3.70,5.40,0.1505,0.0903,0.2427,0.0696,0.7992,0.1681,0.0888,0.0566,0.2508,0.0689,0.6890,0.1292,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 0,1 , 2,A,
175,SUN 37,2010-11-22 03:00,巴西甲組聯賽,彭美拉斯,明尼路,2.9013,3.2914,2.4342,3.1588,3.3208,2.2774,---,---,---,3.60,3.30,1.85,0.7555,0.2604,0.1397,0.0425,0.6828,0.2805,0.8160,0.2583,0.1455,0.0438,0.6400,0.2810,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,0 , 1,0 , 2,A,
176,SUN 38,2010-11-22 03:00,巴西甲組聯賽,聖保羅,富明尼斯,2.4309,3.1913,2.6267,2.5006,3.1835,2.5769,---,---,---,2.45,3.25,2.45,0.1403,0.0577,0.0860,0.0269,0.1459,0.0555,0.1465,0.0586,0.0880,0.0276,0.1424,0.0553,---,---,---,0,1.84,2.00,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 4,A,
177,SUN 39,2010-11-22 03:00,巴西甲組聯賽,維多利亞,哥連泰斯,2.6905,3.1780,2.3718,2.6849,3.1779,2.3952,---,---,---,2.50,3.25,2.40,0.0951,0.0353,0.0876,0.0276,0.0993,0.0418,0.0807,0.0300,0.0829,0.0261,0.1272,0.0531,---,---,---,0,1.95,1.89,---,---,---,2.5,1.92,1.78,,,,,,,,1 , 1,1 , 1,D,
